Predict,y
0.7186113,4.025
0.50173104,1.499
1.1643179,0
0.82143722,1.499
0.62852311,0
0.84639878,0
0.48931758,1.015
1.61766465,0
1.29913971,0
-0.00017568,0
0.38469078,0.458
0.47875218,0
0.73529387,0
0.84135458,0
0.40655112,0
0.57581888,0
0.43006462,0
-0.13203613,0
0.98611061,1.041
0.13392805,0
0.11166615,0
0.68385805,0.484
0.73733068,0.942
-0.04167988,0
1.23441117,0
-0.75409892,1.907
0.40444091,0
0.96986587,3.595
1.12270158,0
0.48230393,0
0.6178689,0.458
0.85918473,0
0.7516331,0
0.65375485,0
0.67324932,1.35
-0.03039678,0
0.52506274,0
0.69023862,0.458
0.81754799,0
0.73619116,0.942
0.96702872,0.484
0.6214188,0
0.70759972,1.015
0.82792896,0
0.5263022,2.782
0.81438433,0
0.50737355,0
0.53454828,0.458
0.66740742,0
0.99034792,1.015
0.47043166,2.434
1.25901089,1.473
0.57186481,0.458
0.55618676,0
0.50789244,2.842
0.81077418,0
1.05689798,0
1.15900247,0
0.6511428,2.889
0.39776045,0
0.94298572,0
0.81320807,0
0.59361565,0.458
1.27189709,0.458
0.62132198,0
0.16026264,0.484
-0.09933294,0
0.39348708,0.458
0.61065391,0.875
1.39548477,0
0.27487508,2.175
0.7279874,1.015
1.02238071,0.484
0.69648981,0
0.22740427,0
0.6345878,0
1.08187738,0.484
0.78513872,2.889
0.60075608,3.041
0.90615103,0.458
0.4864304,0
1.18768761,1.35
1.05818058,0
0.86504422,0
0.65133094,0
1.44824745,0.458
0.54710257,0
0.53576002,0
0.11933856,0
1.02964151,3.223
0.58577698,0
0.39005109,0
0.71941644,0
0.76055321,0
0.30551141,0
0.84566022,1.041
0.635312,2.416
0.72620927,0
0.12711225,0
-0.08889359,0
0.89708387,0
0.37030776,0
0.2039108,0.458
0.16417903,0.968
0.08860758,0
