Predict,y
0.98651057,1.096
-0.00818042,0
0.78239571,0.474
0.28357805,1.096
0.26046506,0.474
0.74565344,1.732
0.59775564,1.11
0.1073603,0
0.65355912,2.206
0.97798807,2.666
0.38431727,0
0.78072899,0
1.10174239,0.636
0.90275234,1.096
0.86759711,0
0.97511279,0
0.81382849,0
0.77505991,0
1.29767026,3.645
1.36918102,0
1.49212863,1.096
0.40461268,0
0.75404148,3.617
0.71658385,2.683
0.64195051,0.46
0.89338122,2.192
0.28574383,0.636
0.63562627,3.219
0.63466653,0
1.22348845,1.584
0.73288368,0
1.26594926,2.206
0.72669432,0.474
0.21493927,1.096
-0.00534603,0
0.6833932,1.096
0.90161657,1.096
0.33147467,0.474
0.55103223,0.46
0.88071959,1.601
0.7134708,0.46
1.09645545,0
0.59660371,1.096
0.77432302,0
1.13390857,0
0.4921431,1.11
0.49503297,0
0.69921284,0
0.48226859,0.636
1.11430773,0
0.56494025,0
0.84624902,0.636
0.70318735,0
0.42564122,1.096
0.92042206,1.096
0.32867154,0.474
0.83839683,0
0.70560053,0.636
0.76442617,1.584
0.1226353,0
0.96651958,0
-0.30460617,1.11
0.68552802,1.11
1.03315162,1.096
0.75910805,0
0.58351799,0.474
0.11619395,0.636
1.01607407,0
0.56549601,1.57
0.6906308,0
0.48541686,0
0.16381784,0
1.07195233,0
0.84783338,1.11
0.82433294,0.46
0.77070294,0
1.02424255,0.636
0.95990625,1.096
0.85727897,1.601
0.74066891,0.477
0.89016004,2.666
1.01192305,1.096
0.9823926,0
1.09755514,1.096
0.61349909,0
0.887899,1.57
0.49356796,0.636
0.89419926,1.096
0.95047359,1.113
0.66005495,0
0.46013368,1.096
0.18431597,0
1.02421401,0.636
1.17628519,0
0.93312393,1.57
0.79874371,0.636
0.69473068,0
1.29179349,1.11
0.81006345,1.096
0.83584059,0
0.82524628,1.57
-0.07341926,0.636
-0.22821612,0
0.53320888,0
0.66194755,1.57
0.90543578,0
0.40412882,3.143
0.66982629,0.636
1.2050254,2.669
0.54105683,1.57
0.35691888,0
0.76592486,0
1.30644284,0
0.84976513,1.096
0.93917584,1.11
-0.2905507,0
0.48706699,0.92
0.37006384,1.096
1.05259961,0.951
0.91024675,2.251
0.22519872,0
1.04739798,0.636
-0.15056943,0.636
0.57348409,0
0.73342285,0
0.86978126,2.033
0.63249894,0
0.59974952,0
0.62741387,0
0.85819166,0
0.90227442,0
1.27339642,0
0.70593994,1.57
0.9962369,0
0.39969654,0
0.1786139,0.948
0.883742,0.474
0.37902835,0
0.33172386,0
0.26251842,0
0.29541753,0
