Predict,y
0.4127829,1.11
0.94140587,0
0.52268555,0
0.85730282,0.636
0.73306952,1.11
0.26595379,0
1.15105474,1.096
-0.02678025,0
0.65519211,0
0.26150303,0
0.33139544,0
0.57419114,0
0.35851006,0
0.48238463,2.047
0.37978412,1.11
0.36168573,0
0.00267069,1.096
0.39010873,0
0.75377651,0
0.30597918,0
1.39170356,1.096
0.94313396,0
0.02327244,2.03
0.81189898,3.617
0.85123977,0
0.29688374,0
1.12864658,1.096
1.06999525,2.407
1.05957868,1.096
0.70009611,0
0.63868396,0
0.42013807,1.11
0.73878818,2.206
0.63752585,1.096
0.46147982,2.22
0.68677851,0.636
0.58431279,0
0.49775889,0
0.90925692,1.57
0.41135237,0
0.75237282,2.666
0.05553529,0.636
0.48515647,0.636
0.67540326,1.113
0.61773926,1.096
0.69419003,0.474
0.275189,0
0.28785589,0
0.90232645,1.096
1.07530277,0
0.74744224,1.096
1.29134555,0
0.25918043,0
1.02481683,3.617
1.04968638,0
0.35107689,1.732
1.20307654,0.474
0.85616672,0
0.74999531,1.11
1.07369026,0
0.58068222,0
1.03626148,0
0.74914398,1.57
0.8415051,0.636
0.98219073,0
0.783833,1.587
0.42085733,1.096
0.21006378,0
1.37487363,0
0.51717119,0
0.56501045,0.46
0.06779138,1.57
0.90814374,0
0.26158152,1.618
0.98628704,3.219
0.63423831,1.113
0.82055935,0
0.6055682,0.636
0.57383846,1.57
0.75324546,0
-0.16255449,0
0.66745285,1.096
1.11380436,0
0.3761603,0
0.37451661,0.636
0.63376603,0
0.68681807,0
1.21497946,2.047
0.73740908,3.14
0.30278553,0
0.02947422,0
0.68272158,0.636
1.51972691,0.636
0.59947604,0
0.91908648,0.636
0.59197015,1.096
0.79608043,2.192
0.81157728,2.666
1.24066652,1.272
0.4856463,0
0.89072855,0
0.51742561,0
1.02810437,0
0.58167234,1.57
0.54774948,0.636
1.14148766,0.474
0.68749325,1.587
0.60784474,0
0.93346934,0.474
0.57750485,0
0.69142562,0
1.3122039,0
1.15951843,0.948
0.24497641,0
0.95778565,0.636
0.37963564,1.57
0.32026442,0
0.49145122,0
0.98561636,0
0.78517136,0
0.51898643,0
-0.01880461,1.11
0.52442697,0
0.78796954,3.648
0.92156724,1.11
0.90666738,0
0.38918883,0.636
0.76408234,1.096
1.26161585,0
0.7582233,1.096
0.48590225,0
0.98733634,0.636
0.38523482,0.46
0.86217672,0.636
0.58366787,1.096
0.9009122,0
0.98986658,0
0.15905802,0.474
1.16824654,1.096
0.53074923,0
0.90450678,1.11
0.67935612,0
0.69754702,0
0.79640074,0.636
0.86588557,1.11
0.4055425,0
0.90127701,3.648
1.40272468,1.556
0.03905325,2.728
0.81430134,0
0.46513041,0.474
0.56477567,0
0.89255513,1.11
-0.02354572,0
1.18608025,0
0.56263709,0
0.77863367,0
0.59015158,0
0.68660089,0.636
0.46513148,1.11
0.25613782,1.096
0.50094135,1.096
0.37031808,0
0.44123568,0
0.19818386,0.636
1.01130364,2.061
0.4966516,0
1.07627699,0.934
0.37305521,0
0.15876123,0
0.64798217,0
0.15997962,1.11
0.69966471,0
0.65481592,1.11
1.52547365,1.57
0.85893097,1.11
0.47561274,2.209
0.77891216,0.46
0.70924353,1.57
0.51598946,0.636
0.34909654,1.587
0.82308194,2.075
1.03051627,2.666
0.55248075,0
0.21881892,0
0.64267106,0.636
0.39403601,0
0.14629347,0.636
0.33712821,0
0.62351605,0
1.31102158,0.474
-0.36322665,0
0.649951,2.206
0.32229262,0
0.93009921,1.096
0.66971998,0
1.22916183,0.636
0.53845689,0
0.24583349,0.636
0.34034542,0.46
0.51987814,0
0.73605847,1.57
0.63996164,0
9.15E-05,0
0.09898893,0
1.08773061,1.11
1.18160569,0.474
0.27903986,0.474
1.16757464,1.096
0.27154987,1.57
0.7511085,1.113
0.41836866,0
0.56733409,0
0.66498716,0
0.79626847,0.934
0.96176426,3.143
0.34892954,0.636
0.66786036,0
0.95370057,2.669
0.98120409,0
-0.09825105,0
0.82333641,0
0.34818606,3.143
0.51095236,0
1.01289557,0.474
0.25034795,2.078
0.95177179,0.474
0.89575833,0
0.77762697,0
0.85163973,0.474
0.70245291,0
0.21343378,0
0.29484227,0
1.24452156,2.535
0.99043028,1.096
1.24301571,2.223
0.72271112,1.096
1.03188192,2.089
0.22589189,0
0.64044279,0
0.72193597,0.474
0.77437525,1.732
0.61145928,0
1.42552296,0
0.96156571,1.096
0.09873564,0
0.73765298,0.474
0.37263274,1.096
0.24789849,0.474
0.83574036,1.732
0.57971464,1.11
0.05353108,0
0.69167686,2.206
0.93050869,2.666
0.39521219,0
0.73288117,0
1.04064371,0.636
0.78834953,1.096
0.78017642,0
0.96586839,0
0.73337219,0
0.8042585,0
1.34250721,3.645
1.48932882,0
1.45562212,1.096
0.42154096,0
0.75610109,3.617
0.6972644,2.683
0.71473483,0.46
0.95746335,2.192
0.22462979,0.636
0.62144563,3.219
0.64886282,0
1.14688617,1.584
0.64705755,0
1.32361726,2.206
0.70526309,0.474
0.33259926,1.096
-0.01682383,0
0.59096731,1.096
0.77578699,1.096
0.3673056,0.474
0.56875519,0.46
0.87099088,1.601
0.75261912,0.46
1.08372604,0
0.54438203,1.096
0.83363847,0
1.00375938,0
0.49820391,1.11
0.48353405,0
0.75569737,0
0.52170332,0.636
1.0586764,0
0.50101526,0
0.82695289,0.636
0.57134072,0
0.41298422,1.096
0.84711407,1.096
0.32646089,0.474
0.9049147,0
0.76024728,0.636
0.68541145,1.584
0.15465091,0
0.93066226,0
-0.30530916,1.11
0.66667194,1.11
0.97429926,1.096
0.74620749,0
0.46700401,0.474
0.1135398,0.636
1.13210816,0
0.60081046,1.57
0.68155268,0
0.41224999,0
0.15129858,0
1.03864501,0
0.81264364,1.11
0.76413806,0.46
0.70261044,0
1.0887334,0.636
0.79583586,1.096
0.72254251,1.601
0.71236174,0.477
0.85161907,2.666
0.96967187,1.096
0.88998688,0
1.11027241,1.096
0.55824468,0
0.83327118,1.57
0.55861764,0.636
1.03684828,1.096
1.11634757,1.113
0.64588652,0
0.56509116,1.096
0.19189351,0
0.91923729,0.636
1.13927416,0
0.99892396,1.57
0.83535852,0.636
0.6941862,0
1.22854718,1.11
0.84770924,1.096
0.96221151,0
0.81078625,1.57
-0.09970269,0.636
-0.24570612,0
0.5157435,0
0.63162161,1.57
0.91276959,0
0.40903027,3.143
0.73516024,0.636
1.1787483,2.669
0.54771539,1.57
0.3040805,0
0.68662153,0
1.24269559,0
0.85701766,1.096
0.87736278,1.11
-0.18668812,0
0.569463,0.92
0.51851405,1.096
0.92529376,0.951
0.91451112,2.251
0.27135227,0
1.05896302,0.636
-0.05592597,0.636
0.56479582,0
0.68604403,0
0.90987185,2.033
0.69562032,0
0.51063713,0
0.70985538,0
0.80514594,0
0.82385363,0
1.27769335,0
0.67181761,1.57
0.95465353,0
0.32297067,0
0.16737428,0.948
0.78045933,0.474
0.41082878,0
0.33763614,0
0.19435178,0
0.21219757,0
