Predict,y
0.85903589,1.957
0.73214829,0.942
0.63636826,0
0.304501,1.041
0.59727182,0
0.51409607,0
0.45683248,1.015
0.45552421,1.015
1.02318332,0.417
0.73494938,1.015
0.20061362,0
0.36349837,0
0.34442993,0
0.62730887,0
0.53841937,0.458
0.73461992,4.869
0.58858496,0.901
0.58063493,2.355
1.39780618,0.942
0.46519783,0.557
0.702446,0.458
0.50975914,0.458
0.63596452,0
1.31981752,0
0.73939514,0
1.0237848,0.557
0.84094786,0
0.68946832,0
0.71811957,0.484
0.88357619,0.458
0.49032256,1.976
0.09037909,0.939
1.28169871,0.942
0.70919243,0
0.69908273,0.458
0.60108858,0
0.77612262,1.473
0.73984805,0
0.42072704,1.015
0.68134182,0
0.53940847,2.175
0.57425655,1.041
0.29768749,0
0.7555416,1.499
0.74433551,0.484
1.007107,0.935
0.7596138,0
0.71636132,0.825
0.75073613,2.393
0.66397661,1.041
1.12969663,1.47
0.86458161,0.942
0.79883171,0.458
0.48060237,1.957
0.56705365,0
1.12689393,0
0.50799081,0
0.37741812,0.458
0.63430591,0
0.2923631,0
0.82583732,0
0.62588254,0.916
0.48747411,0
0.59313318,0.916
0.64408194,0.458
0.71004815,2.658
0.46400248,0
0.43049845,0
0.61083463,0
0.4121733,0
0.778543,0.458
0.62458266,0.916
0.39752107,0
0.67910472,1.015
0.76910143,0
0.59809385,0
0.43241953,0
0.72636455,3.289
0.82278344,1.836
0.75853188,0.484
0.43147112,0.458
0.8118998,0
0.86185866,0
0.9395898,0
0.65219628,1.041
0.69015343,1.015
0.79184583,0
1.08404198,2.464
0.95506753,0.458
0.53733915,0
0.68550741,0
1.23801762,6.07
0.94927742,0.458
0.90092894,0
0.4094265,0
0.59094478,0
0.4988117,0
0.22917848,0.417
0.44913377,1.015
0.56142256,0
0.4872222,0
0.34820237,0
0.66724908,5.563
1.25400603,1.881
0.52107493,0.458
0.58549435,2.415
0.47908302,1.907
0.38834917,0
0.52551214,0.458
0.59705934,0.458
0.80783241,1.916
0.56403805,0
0.5464315,0.458
0.65120141,0
0.32817097,0
0.87921096,0
0.58562115,0
0.76426074,0
1.04348193,4.124
0.57785468,0
