Predict,y
6.26070493,1.189
5.22402886,7.921
7.03388761,22.31
7.05711309,5.052
4.05319444,17.582
10.80617442,3.491
4.21784166,3.607
6.57637972,2.478
5.2212138,5.034
5.34096225,3.675
10.89252266,0
6.11529222,0.743
7.96708972,2.733
6.33950888,0
6.98853419,2.571
5.8991647,5.87
6.2219958,7.708
5.06566932,10.076
2.20593681,3.84
9.51841691,5.28
4.60480941,2.588
7.22355964,23.473
5.36088846,0
7.59078485,8.034
6.08994924,0
4.08247906,10.895
6.50666973,1.196
5.03563165,11.265
5.92668166,3.183
3.95527366,3.813
8.28889459,13.792
6.79712589,9.984
8.34532206,20.404
7.13755715,2.606
7.08647286,8.486
7.04821671,8.471
5.5779303,5.432
8.64349955,27.626
8.18205298,14.435
6.6795101,7.245
4.19125349,7.943
5.90746265,5.907
7.73326388,1.459
4.29559549,3.823
4.06634829,3.033
5.68698797,1.388
4.80467923,1.932
5.64881761,2.387
5.05184436,11.151
4.52219628,4.489
6.23945581,6.686
6.14191642,4.787
7.40823166,11.947
5.52898322,3.713
4.36255356,3.866
5.2452401,2.826
4.81195261,0.517
7.44596616,10.264
6.33157178,12.706
4.20465987,5.874
5.16354822,1.43
8.01858012,1.189
6.74813329,1.949
4.24464808,1.512
7.02697158,19.998
7.37446592,21.226
7.22885018,2.393
4.11876045,2.564
6.58300793,0.727
6.54773876,0.572
8.67143531,1.693
6.67781632,12.384
6.05552694,5.305
7.93454309,2.381
8.55749569,30.476
8.37435742,4.817
3.70079647,9.43
6.70952757,0
8.92912031,33.063
7.58814636,3.42
8.83864037,2.48
3.04131576,8.471
6.81162297,4.991
5.42442611,0
4.21412478,1.935
5.53710492,6.434
5.74538527,0
4.17584588,2.186
3.47492011,1.746
7.32176494,18.026
10.01774429,11.388
6.1554167,9.596
5.69579192,12.656
5.51984541,17.151
3.49524445,1.783
4.95155971,6.467
5.74328683,4.409
7.40743248,15.648
5.47421495,0
6.41024341,3.412
6.99044936,7.169
3.48551155,3.691
8.39904441,2.724
5.64864397,5.585
6.3984035,1.561
7.85901674,27.76
5.44602665,2.984
3.60173926,7.026
5.89211267,9.876
9.02852094,11.581
2.77773487,0.727
3.35746908,0
8.26676511,9.965
5.69767022,13.235
5.14651316,2.668
6.02795899,7.829
6.43926814,2.261
5.90642186,0
6.63050595,15.818
11.28604182,0
6.59943161,6.885
4.98076343,0.74
9.03873975,19.957
6.27129605,12.86
8.58712796,15.315
6.62975755,19.8
4.40260705,1.958
6.38573757,38.83
5.97816943,1.26
9.2077402,6.866
6.92305467,5.703
8.97043468,48.566
7.30538238,4.793
5.65700767,24.51
3.85252673,0
6.3051883,2.402
7.60198227,17.57
5.7759562,9.763
8.26726114,3.105
5.4178731,21.885
5.25959555,0.649
5.85506701,0
7.10868421,6.046
6.10359384,2.819
7.21173548,0.74
5.73081506,8.553
5.87613673,7.8
4.31297309,0.679
7.89148807,4.947
5.33795851,0
4.47395139,1.174
5.6423896,1.366
4.82410031,0
3.64022284,6.175
6.88105944,6.481
6.62239349,1.171
7.2149132,2.349
6.64459785,5.465
6.16779906,13.795
3.54526166,2.406
8.48849966,6.427
2.85653256,14.188
7.64791095,1.189
5.66631742,28.92
7.33514157,2.462
5.91495106,1.688
5.84884461,1.31
6.8474076,0
6.89035242,1.838
4.12869517,0
6.7861516,5.611
4.01957772,0
6.33921348,0
5.65139006,12.449
7.99520809,2.634
5.93332833,11.493
5.86021519,8.693
7.68495115,3.399
6.83364963,9.814
5.79638352,4.024
5.34161905,17.915
8.25475502,6.567
5.18504579,0
5.62436865,19.01
5.69109272,1.553
7.75409755,11.657
4.89159976,7.44
9.37134176,4.616
4.70643043,7.277
5.46317269,0.651
3.77758692,17.654
4.4225981,1.052
7.2233439,0.68
7.31393145,2.732
5.39579807,25.468
6.24847975,3.485
6.764269,0.495
4.98650017,1.983
6.2469809,6.799
6.90008915,15.794
7.81818563,7.847
5.83509071,8.029
3.10226234,1.262
6.3903303,2.693
5.81841948,15.974
6.17521951,2.722
5.13174129,22.963
5.5582596,6.605
6.83360501,12.908
6.76357798,2.494
5.69854076,0.662
5.61588944,0.517
7.62563434,0.6
5.01030057,23.674
6.64025658,12.364
6.80648071,4.93
6.88011382,5.78
4.28490835,9.018
7.42715683,3.624
8.57700552,5.756
5.70065998,2.551
8.68810763,6.745
4.81848281,2.847
5.45949431,0.517
7.02692006,0
6.01257326,26.441
6.06950818,0.694
4.43889167,0
6.52431494,7.898
7.11907906,0
3.97412535,0.686
